wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
2.0,200.0,0.0,15343.0,15382.0,15355.0,15336.0,15343.0,15408.0,15335.0,15309.0,15309.0,15343.0
3.0,200.0,0.0,18712.0,18644.0,18701.0,18668.0,18712.0,18695.0,18687.0,18666.0,18666.0,18684.0
3.0,200.0,0.0,18660.0,18606.0,18660.0,18629.0,18660.0,18663.0,18649.0,18665.0,18665.0,18654.0
3.0,200.0,0.0,18565.0,18558.0,18571.0,18547.0,18565.0,18530.0,18553.0,18597.0,18597.0,18552.0
4.0,200.0,0.0,20646.0,20631.0,20723.0,20724.0,20646.0,20675.0,20681.0,20680.0,20680.0,20678.0
4.0,200.0,0.0,20612.0,20639.0,20603.0,20679.0,20612.0,20639.0,20644.0,20654.0,20654.0,20652.0
4.0,200.0,0.0,20646.0,20602.0,20609.0,20538.0,20646.0,20590.0,20552.0,20561.0,20561.0,20579.0
2.0,240.0,40.0,14509.0,14516.0,14470.0,15382.0,14509.0,14526.0,14503.0,14533.0,14514.0,14465.0
2.0,240.0,40.0,14437.0,14399.0,14426.0,15400.0,14437.0,14425.0,14419.0,14388.0,14416.0,14379.0
2.0,240.0,40.0,14212.0,14153.0,14169.0,15222.0,14212.0,14115.0,14163.0,14165.0,14162.0,14111.0
3.0,240.0,40.0,17570.0,17310.0,17384.0,18444.0,17570.0,17317.0,17365.0,17296.0,17854.0,17424.0
3.0,240.0,40.0,17514.0,17182.0,17433.0,18502.0,17514.0,17210.0,17185.0,17213.0,17836.0,17400.0
3.0,240.0,40.0,17288.0,17010.0,17010.0,18394.0,17288.0,16972.0,16877.0,17060.0,17627.0,17298.0
4.0,240.0,40.0,19652.0,19202.0,19264.0,20586.0,19652.0,19241.0,19165.0,19339.0,19904.0,19351.0
4.0,240.0,40.0,19515.0,19125.0,19360.0,20486.0,19515.0,19059.0,19097.0,19225.0,19831.0,19337.0
4.0,240.0,40.0,19413.0,18952.0,18952.0,20376.0,19413.0,18839.0,18896.0,19042.0,19716.0,19271.0
2.0,300.0,0.0,15561.0,15523.0,15555.0,15566.0,15561.0,15574.0,15535.0,15481.0,15481.0,15500.0
2.0,300.0,0.0,15389.0,15457.0,15496.0,15498.0,15389.0,15484.0,15493.0,15451.0,15451.0,15453.0
2.0,300.0,0.0,15337.0,15313.0,15390.0,15308.0,15337.0,15310.0,15356.0,15311.0,15311.0,15317.0
3.0,300.0,0.0,18696.0,18650.0,18576.0,18660.0,18696.0,18614.0,18754.0,18654.0,18654.0,18637.0
3.0,300.0,0.0,18594.0,18595.0,18521.0,18681.0,18594.0,18600.0,18714.0,18571.0,18571.0,18596.0
3.0,300.0,0.0,18501.0,18528.0,18530.0,18492.0,18501.0,18505.0,18590.0,18457.0,18457.0,18500.0
4.0,300.0,0.0,20626.0,20661.0,20564.0,20528.0,20626.0,20728.0,20702.0,20549.0,20549.0,20603.0
4.0,300.0,0.0,20585.0,20649.0,20621.0,20560.0,20585.0,20706.0,20632.0,20561.0,20561.0,20594.0
4.0,300.0,0.0,20427.0,20516.0,20495.0,20466.0,20427.0,20526.0,20555.0,20533.0,20533.0,20501.0
2.0,360.0,60.0,14436.0,14413.0,14405.0,15370.0,14436.0,14445.0,14477.0,14408.0,14387.0,14446.0
2.0,360.0,60.0,14373.0,14295.0,14293.0,15446.0,14373.0,14304.0,14408.0,14337.0,14334.0,14356.0
2.0,360.0,60.0,14111.0,14097.0,14052.0,15485.0,14111.0,14037.0,14204.0,14122.0,14075.0,14088.0
3.0,360.0,60.0,17566.0,17276.0,17326.0,18427.0,17566.0,17301.0,17368.0,17257.0,17688.0,17383.0
3.0,360.0,60.0,17490.0,17175.0,17312.0,18524.0,17490.0,17170.0,17223.0,17055.0,17607.0,17363.0
3.0,360.0,60.0,17398.0,16924.0,16924.0,18487.0,17398.0,16904.0,16935.0,16803.0,17418.0,17251.0
4.0,360.0,60.0,19409.0,19131.0,19241.0,20374.0,19409.0,19151.0,19161.0,19108.0,19767.0,19300.0
4.0,360.0,60.0,19515.0,19082.0,19214.0,20433.0,19515.0,19002.0,19102.0,19002.0,19747.0,19269.0
4.0,360.0,60.0,19304.0,18927.0,19181.0,20503.0,19304.0,18795.0,18909.0,19078.0,19583.0,19212.0
2.0,400.0,0.0,15487.0,15584.0,15625.0,15551.0,15487.0,15502.0,15557.0,15575.0,15575.0,15560.0
2.0,400.0,0.0,15479.0,15557.0,15548.0,15517.0,15479.0,15506.0,15497.0,15523.0,15523.0,15509.0
2.0,400.0,0.0,15376.0,15399.0,15427.0,15327.0,15376.0,15348.0,15386.0,15390.0,15390.0,15371.0
3.0,400.0,0.0,18775.0,18764.0,18720.0,18769.0,18775.0,18724.0,18754.0,18810.0,18810.0,18751.0
3.0,400.0,0.0,18619.0,18713.0,18741.0,18709.0,18619.0,18712.0,18689.0,18787.0,18787.0,18709.0
3.0,400.0,0.0,18584.0,18607.0,18595.0,18649.0,18584.0,18615.0,18577.0,18698.0,18698.0,18609.0
4.0,400.0,0.0,20735.0,20732.0,20788.0,20761.0,20735.0,20708.0,20735.0,20789.0,20789.0,20765.0
4.0,400.0,0.0,20704.0,20719.0,20821.0,20806.0,20704.0,20762.0,20649.0,20732.0,20732.0,20751.0
4.0,400.0,0.0,20620.0,20647.0,20584.0,20547.0,20620.0,20629.0,20578.0,20620.0,20620.0,20655.0
2.0,480.0,80.0,14469.0,14505.0,14520.0,15492.0,14469.0,14472.0,14507.0,14478.0,14499.0,14505.0
2.0,480.0,80.0,14394.0,14412.0,14408.0,15494.0,14394.0,14359.0,14392.0,14414.0,14437.0,14420.0
2.0,480.0,80.0,14146.0,14157.0,14188.0,15386.0,14146.0,14123.0,14069.0,14149.0,14188.0,14151.0
3.0,480.0,80.0,17690.0,17256.0,17395.0,18688.0,17690.0,17326.0,17398.0,17404.0,17904.0,17495.0
3.0,480.0,80.0,17603.0,17171.0,17459.0,18695.0,17603.0,17203.0,17245.0,17263.0,17872.0,17458.0
3.0,480.0,80.0,17559.0,16983.0,16983.0,18637.0,17559.0,16896.0,16930.0,17002.0,17692.0,17361.0
4.0,480.0,80.0,19618.0,19307.0,19335.0,20812.0,19618.0,19232.0,19241.0,19287.0,19964.0,19446.0
4.0,480.0,80.0,19686.0,19177.0,19364.0,20573.0,19686.0,19117.0,19149.0,19308.0,19930.0,19432.0
4.0,480.0,80.0,19529.0,18992.0,19390.0,20657.0,19529.0,18874.0,18933.0,19083.0,19820.0,19358.0
2.0,500.0,0.0,15526.0,15515.0,15526.0,15515.0,15526.0,15474.0,15473.0,15554.0,15554.0,15508.0
2.0,500.0,0.0,15389.0,15463.0,15468.0,15450.0,15389.0,15421.0,15435.0,15510.0,15510.0,15463.0
2.0,500.0,0.0,15285.0,15293.0,15325.0,15350.0,15285.0,15271.0,15281.0,15368.0,15368.0,15336.0
3.0,500.0,0.0,18784.0,18691.0,18690.0,18734.0,18784.0,18709.0,18610.0,18694.0,18694.0,18675.0
3.0,500.0,0.0,18591.0,18696.0,18640.0,18657.0,18591.0,18712.0,18601.0,18669.0,18669.0,18638.0
3.0,500.0,0.0,18545.0,18555.0,18514.0,18649.0,18545.0,18596.0,18509.0,18566.0,18566.0,18533.0
4.0,500.0,0.0,20683.0,20662.0,20743.0,20634.0,20683.0,20667.0,20648.0,20727.0,20727.0,20673.0
4.0,500.0,0.0,20702.0,20620.0,20682.0,20738.0,20702.0,20613.0,20614.0,20700.0,20700.0,20644.0
4.0,500.0,0.0,20613.0,20526.0,20614.0,20597.0,20613.0,20554.0,20578.0,20644.0,20644.0,20566.0
2.0,600.0,100.0,14506.0,14444.0,14533.0,15431.0,14506.0,14372.0,14397.0,14506.0,14524.0,14468.0
2.0,600.0,100.0,14431.0,14354.0,14398.0,15409.0,14431.0,14361.0,14301.0,14430.0,14446.0,14382.0
2.0,600.0,100.0,14102.0,14092.0,14125.0,15470.0,14102.0,14119.0,14046.0,14111.0,14154.0,14117.0
3.0,600.0,100.0,17540.0,17236.0,17347.0,18572.0,17540.0,17314.0,17253.0,17340.0,17794.0,17422.0
3.0,600.0,100.0,17501.0,17098.0,17327.0,18612.0,17501.0,17123.0,17094.0,17188.0,17760.0,17391.0
3.0,600.0,100.0,17386.0,16900.0,16900.0,18510.0,17386.0,16839.0,16901.0,17005.0,17599.0,17296.0
4.0,600.0,100.0,19541.0,19149.0,19227.0,20656.0,19541.0,19144.0,19184.0,19297.0,19954.0,19354.0
4.0,600.0,100.0,19496.0,19101.0,19234.0,20563.0,19496.0,19076.0,19043.0,19125.0,19882.0,19328.0
4.0,600.0,100.0,19359.0,18918.0,19229.0,20548.0,19359.0,18873.0,18790.0,18907.0,19764.0,19274.0
2.0,600.0,0.0,15499.0,15512.0,15552.0,15548.0,15499.0,15484.0,15456.0,15513.0,15513.0,15498.0
2.0,600.0,0.0,15484.0,15504.0,15522.0,15483.0,15484.0,15433.0,15410.0,15498.0,15498.0,15446.0
2.0,600.0,0.0,15289.0,15371.0,15341.0,15316.0,15289.0,15311.0,15255.0,15376.0,15376.0,15313.0
3.0,600.0,0.0,18580.0,18684.0,18635.0,18651.0,18580.0,18626.0,18587.0,18657.0,18657.0,18632.0
3.0,600.0,0.0,18629.0,18652.0,18555.0,18698.0,18629.0,18555.0,18567.0,18657.0,18657.0,18597.0
3.0,600.0,0.0,18467.0,18523.0,18517.0,18463.0,18467.0,18486.0,18469.0,18520.0,18520.0,18507.0
4.0,600.0,0.0,20491.0,20658.0,20578.0,20660.0,20491.0,20650.0,20548.0,20585.0,20585.0,20620.0
4.0,600.0,0.0,20612.0,20651.0,20609.0,20570.0,20612.0,20617.0,20555.0,20582.0,20582.0,20593.0
4.0,600.0,0.0,20432.0,20543.0,20540.0,20475.0,20432.0,20526.0,20447.0,20517.0,20517.0,20521.0
2.0,720.0,120.0,14494.0,14533.0,14546.0,15434.0,14494.0,14480.0,14444.0,14510.0,14508.0,14445.0
2.0,720.0,120.0,14417.0,14407.0,14417.0,15469.0,14417.0,14378.0,14377.0,14413.0,14406.0,14352.0
2.0,720.0,120.0,14077.0,14137.0,14094.0,15435.0,14077.0,14108.0,14049.0,14129.0,14113.0,14092.0
3.0,720.0,120.0,17543.0,17210.0,17354.0,18530.0,17543.0,17303.0,17313.0,17266.0,17825.0,17391.0
3.0,720.0,120.0,17457.0,17223.0,17392.0,18487.0,17457.0,17127.0,17190.0,17184.0,17722.0,17364.0
3.0,720.0,120.0,17446.0,16918.0,16918.0,18549.0,17446.0,16889.0,16908.0,16997.0,17536.0,17269.0
4.0,720.0,120.0,19437.0,19198.0,19287.0,20527.0,19437.0,19149.0,19177.0,19211.0,19855.0,19313.0
4.0,720.0,120.0,19482.0,19109.0,19374.0,20602.0,19482.0,19045.0,19042.0,19192.0,19841.0,19291.0
4.0,720.0,120.0,19498.0,18964.0,19149.0,20597.0,19498.0,18773.0,18877.0,18947.0,19753.0,19232.0
2.0,700.0,0.0,15608.0,15596.0,15590.0,15583.0,15608.0,15561.0,15660.0,15583.0,15583.0,15596.0
2.0,700.0,0.0,15484.0,15548.0,15574.0,15502.0,15484.0,15541.0,15613.0,15542.0,15542.0,15551.0
2.0,700.0,0.0,15336.0,15386.0,15401.0,15375.0,15336.0,15404.0,15507.0,15407.0,15407.0,15405.0
3.0,700.0,0.0,18785.0,18828.0,18794.0,18777.0,18785.0,18837.0,18867.0,18828.0,18828.0,18799.0
3.0,700.0,0.0,18786.0,18746.0,18741.0,18772.0,18786.0,18785.0,18805.0,18747.0,18747.0,18760.0
3.0,700.0,0.0,18685.0,18655.0,18680.0,18681.0,18685.0,18682.0,18711.0,18656.0,18656.0,18660.0
4.0,700.0,0.0,20762.0,20755.0,20749.0,20747.0,20762.0,20787.0,20856.0,20789.0,20789.0,20819.0
4.0,700.0,0.0,20758.0,20760.0,20736.0,20777.0,20758.0,20776.0,20851.0,20777.0,20777.0,20783.0
4.0,700.0,0.0,20676.0,20723.0,20686.0,20690.0,20676.0,20650.0,20785.0,20714.0,20714.0,20699.0
2.0,840.0,140.0,14592.0,14497.0,14554.0,15634.0,14592.0,14538.0,14603.0,14491.0,14520.0,14534.0
2.0,840.0,140.0,14460.0,14405.0,14419.0,15580.0,14460.0,14478.0,14529.0,14423.0,14440.0,14440.0
2.0,840.0,140.0,14216.0,14118.0,14200.0,15545.0,14216.0,14172.0,14255.0,14165.0,14178.0,14169.0
3.0,840.0,140.0,17727.0,17357.0,17400.0,18666.0,17727.0,17438.0,17536.0,17423.0,17904.0,17537.0
3.0,840.0,140.0,17582.0,17245.0,17575.0,18727.0,17582.0,17275.0,17332.0,17482.0,17813.0,17489.0
3.0,840.0,140.0,17524.0,17036.0,17036.0,18761.0,17524.0,16994.0,17092.0,17385.0,17650.0,17401.0
4.0,840.0,140.0,19653.0,19346.0,19436.0,20781.0,19653.0,19373.0,19440.0,19356.0,20032.0,19474.0
4.0,840.0,140.0,19606.0,19329.0,19487.0,20819.0,19606.0,19225.0,19310.0,19140.0,19977.0,19460.0
4.0,840.0,140.0,19443.0,19075.0,19339.0,20811.0,19443.0,19047.0,18991.0,18960.0,19819.0,19399.0
2.0,800.0,0.0,15498.0,15533.0,15437.0,15521.0,15498.0,15484.0,15450.0,15534.0,15534.0,15468.0
2.0,800.0,0.0,15493.0,15480.0,15426.0,15426.0,15493.0,15422.0,15440.0,15494.0,15494.0,15423.0
2.0,800.0,0.0,15292.0,15362.0,15238.0,15284.0,15292.0,15323.0,15305.0,15361.0,15361.0,15288.0
3.0,800.0,0.0,18515.0,18606.0,18560.0,18557.0,18515.0,18585.0,18573.0,18602.0,18602.0,18564.0
3.0,800.0,0.0,18482.0,18554.0,18497.0,18535.0,18482.0,18574.0,18478.0,18592.0,18592.0,18537.0
3.0,800.0,0.0,18398.0,18465.0,18400.0,18348.0,18398.0,18461.0,18344.0,18514.0,18514.0,18439.0
4.0,800.0,0.0,20444.0,20563.0,20496.0,20578.0,20444.0,20538.0,20435.0,20577.0,20577.0,20531.0
4.0,800.0,0.0,20516.0,20526.0,20440.0,20556.0,20516.0,20504.0,20449.0,20539.0,20539.0,20504.0
4.0,800.0,0.0,20428.0,20503.0,20475.0,20410.0,20428.0,20376.0,20433.0,20435.0,20435.0,20428.0
2.0,960.0,160.0,14462.0,14490.0,14387.0,15451.0,14462.0,14415.0,14418.0,14416.0,14416.0,14406.0
2.0,960.0,160.0,14326.0,14336.0,14262.0,15448.0,14326.0,14303.0,14346.0,14305.0,14308.0,14325.0
2.0,960.0,160.0,13997.0,14079.0,14068.0,15460.0,13997.0,14069.0,14050.0,14090.0,14080.0,14062.0
3.0,960.0,160.0,17477.0,17221.0,17314.0,18509.0,17477.0,17215.0,17144.0,17264.0,17691.0,17331.0
3.0,960.0,160.0,17459.0,17118.0,17285.0,18583.0,17459.0,17113.0,17019.0,17112.0,17649.0,17293.0
3.0,960.0,160.0,17337.0,16850.0,16850.0,18591.0,17337.0,16895.0,16774.0,16903.0,17480.0,17213.0
4.0,960.0,160.0,19487.0,19172.0,19170.0,20434.0,19487.0,19140.0,19104.0,19132.0,19771.0,19237.0
4.0,960.0,160.0,19359.0,19001.0,19163.0,20510.0,19359.0,18977.0,18979.0,19040.0,19721.0,19220.0
4.0,960.0,160.0,19293.0,18846.0,19123.0,20468.0,19293.0,18786.0,18656.0,18778.0,19600.0,19142.0
2.0,900.0,0.0,15448.0,15452.0,15426.0,15506.0,15448.0,15482.0,15513.0,15492.0,15492.0,15489.0
2.0,900.0,0.0,15503.0,15419.0,15454.0,15491.0,15503.0,15440.0,15446.0,15444.0,15444.0,15447.0
2.0,900.0,0.0,15282.0,15284.0,15255.0,15324.0,15282.0,15295.0,15329.0,15294.0,15294.0,15306.0
3.0,900.0,0.0,18646.0,18526.0,18628.0,18644.0,18646.0,18692.0,18680.0,18587.0,18587.0,18626.0
3.0,900.0,0.0,18594.0,18543.0,18574.0,18625.0,18594.0,18630.0,18676.0,18533.0,18533.0,18597.0
3.0,900.0,0.0,18486.0,18495.0,18495.0,18465.0,18486.0,18538.0,18595.0,18464.0,18464.0,18498.0
4.0,900.0,0.0,20629.0,20622.0,20597.0,20676.0,20629.0,20687.0,20718.0,20561.0,20561.0,20617.0
4.0,900.0,0.0,20626.0,20537.0,20522.0,20591.0,20626.0,20635.0,20652.0,20531.0,20531.0,20580.0
4.0,900.0,0.0,20511.0,20420.0,20418.0,20468.0,20511.0,20548.0,20585.0,20460.0,20460.0,20508.0
2.0,1080.0,180.0,14439.0,14413.0,14510.0,15489.0,14439.0,14408.0,14420.0,14442.0,14420.0,14435.0
2.0,1080.0,180.0,14369.0,14333.0,14342.0,15468.0,14369.0,14371.0,14330.0,14321.0,14365.0,14353.0
2.0,1080.0,180.0,14071.0,14114.0,14055.0,15458.0,14071.0,14122.0,14138.0,14046.0,14079.0,14088.0
3.0,1080.0,180.0,17572.0,17153.0,17276.0,18651.0,17572.0,17307.0,17346.0,17288.0,17651.0,17383.0
3.0,1080.0,180.0,17534.0,17059.0,17288.0,18668.0,17534.0,17131.0,17202.0,17297.0,17607.0,17358.0
3.0,1080.0,180.0,17412.0,16831.0,16831.0,18559.0,17412.0,16898.0,16942.0,17235.0,17534.0,17259.0
4.0,1080.0,180.0,19447.0,19084.0,19166.0,20532.0,19447.0,19146.0,19188.0,19172.0,19801.0,19312.0
4.0,1080.0,180.0,19435.0,18981.0,19182.0,20638.0,19435.0,19059.0,19085.0,19012.0,19726.0,19285.0
4.0,1080.0,180.0,19423.0,18774.0,19176.0,20657.0,19423.0,18867.0,18872.0,18763.0,19617.0,19231.0
2.0,1000.0,0.0,15469.0,15487.0,15464.0,15469.0,15469.0,15539.0,15418.0,15487.0,15487.0,15494.0
2.0,1000.0,0.0,15508.0,15448.0,15509.0,15426.0,15508.0,15488.0,15378.0,15464.0,15464.0,15449.0
2.0,1000.0,0.0,15324.0,15293.0,15331.0,15343.0,15324.0,15328.0,15242.0,15339.0,15339.0,15309.0
3.0,1000.0,0.0,18641.0,18568.0,18684.0,18563.0,18641.0,18577.0,18597.0,18554.0,18554.0,18615.0
3.0,1000.0,0.0,18556.0,18563.0,18593.0,18605.0,18556.0,18540.0,18537.0,18547.0,18547.0,18584.0
3.0,1000.0,0.0,18392.0,18449.0,18553.0,18516.0,18392.0,18444.0,18451.0,18417.0,18417.0,18477.0
4.0,1000.0,0.0,20608.0,20562.0,20667.0,20637.0,20608.0,20567.0,20634.0,20554.0,20554.0,20584.0
4.0,1000.0,0.0,20542.0,20664.0,20515.0,20500.0,20542.0,20540.0,20592.0,20579.0,20579.0,20559.0
4.0,1000.0,0.0,20440.0,20501.0,20572.0,20512.0,20440.0,20536.0,20457.0,20435.0,20435.0,20474.0
2.0,1200.0,200.0,14433.0,14425.0,14441.0,15477.0,14433.0,14452.0,14347.0,14439.0,14454.0,14432.0
2.0,1200.0,200.0,14371.0,14354.0,14347.0,15521.0,14371.0,14385.0,14302.0,14345.0,14353.0,14348.0
2.0,1200.0,200.0,14056.0,14050.0,14028.0,15486.0,14056.0,14118.0,14080.0,14110.0,14105.0,14082.0
3.0,1200.0,200.0,17560.0,17226.0,17295.0,18532.0,17560.0,17325.0,17203.0,17285.0,17665.0,17359.0
3.0,1200.0,200.0,17383.0,17086.0,17329.0,18572.0,17383.0,17174.0,17059.0,17292.0,17635.0,17341.0
3.0,1200.0,200.0,17335.0,16919.0,16919.0,18618.0,17335.0,16933.0,16804.0,17204.0,17533.0,17247.0
4.0,1200.0,200.0,19448.0,19183.0,19200.0,20606.0,19448.0,19201.0,19075.0,19129.0,19809.0,19269.0
4.0,1200.0,200.0,19377.0,19119.0,19239.0,20546.0,19377.0,18990.0,18959.0,19019.0,19783.0,19253.0
4.0,1200.0,200.0,19404.0,18871.0,19286.0,20596.0,19404.0,18789.0,18694.0,18788.0,19646.0,19199.0
