wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
2.0,2000.0,0.0,1.412608e6,1.309762e6,1.306216e6,1.412608e6,1.441754e6,1.464368e6,1.310107e6,1.310107e6,1.546306e6
2.0,2000.0,0.0,1.460547e6,1.255988e6,1.253841e6,1.460547e6,1.392977e6,1.44157e6,1.256893e6,1.256893e6,1.532835e6
3.0,2000.0,0.0,1.619896e6,1.642808e6,1.624722e6,1.619896e6,1.770914e6,1.769878e6,1.643382e6,1.643382e6,1.865249e6
3.0,2000.0,0.0,1.577449e6,1.594677e6,1.577906e6,1.577449e6,1.739855e6,1.751066e6,1.627501e6,1.627501e6,1.862304e6
3.0,2000.0,0.0,1.529654e6,1.548918e6,1.530239e6,1.529654e6,1.693739e6,1.726791e6,1.610692e6,1.610692e6,1.851845e6
4.0,2000.0,0.0,1.791048e6,1.834196e6,1.799492e6,1.791048e6,1.961705e6,1.961362e6,1.84339e6,1.84339e6,2.064611e6
4.0,2000.0,0.0,1.792094e6,1.789807e6,1.757018e6,1.792094e6,1.929193e6,1.932228e6,1.81419e6,1.81419e6,2.061466e6
4.0,2000.0,0.0,1.740514e6,1.746284e6,1.713859e6,1.740514e6,1.89605e6,1.892179e6,1.786854e6,1.786854e6,2.054371e6
2.0,2400.0,400.0,1.203285e6,1.20789e6,1.20383e6,1.203285e6,1.291923e6,1.294321e6,1.207712e6,1.208806e6,1.445411e6
2.0,2400.0,400.0,1.160902e6,1.163183e6,1.160612e6,1.160902e6,1.251474e6,1.285838e6,1.162822e6,1.16398e6,1.435705e6
2.0,2400.0,400.0,1.118957e6,1.120071e6,1.118675e6,1.118957e6,1.19586e6,1.275045e6,1.120145e6,1.120783e6,1.410201e6
3.0,2400.0,400.0,1.451888e6,1.480606e6,1.456596e6,1.451888e6,1.552115e6,1.546677e6,1.48685e6,1.489095e6,1.740032e6
3.0,2400.0,400.0,1.425661e6,1.436436e6,1.426352e6,1.425661e6,1.528283e6,1.523493e6,1.478516e6,1.438739e6,1.737556e6
3.0,2400.0,400.0,1.386735e6,1.392855e6,1.384037e6,1.386735e6,1.495647e6,1.496029e6,1.468986e6,1.387039e6,1.728265e6
4.0,2400.0,400.0,1.639508e6,1.652827e6,1.652827e6,1.639508e6,1.75184e6,1.742783e6,1.68118e6,1.702415e6,1.933488e6
4.0,2400.0,400.0,1.602569e6,1.621394e6,1.621394e6,1.602569e6,1.730277e6,1.72723e6,1.639556e6,1.653554e6,1.931411e6
4.0,2400.0,400.0,1.595588e6,1.57683e6,1.57683e6,1.595588e6,1.699803e6,1.713729e6,1.608318e6,1.601056e6,1.925659e6
2.0,3000.0,0.0,1.376138e6,1.384979e6,1.376415e6,1.376138e6,1.496496e6,1.479327e6,1.380282e6,1.380282e6,1.550067e6
2.0,3000.0,0.0,1.323624e6,1.330762e6,1.32369e6,1.323624e6,1.457094e6,1.452686e6,1.431103e6,1.431103e6,1.545485e6
2.0,3000.0,0.0,1.271994e6,1.276714e6,1.272136e6,1.271994e6,1.409913e6,1.42494e6,1.478777e6,1.478777e6,1.531615e6
3.0,3000.0,0.0,1.608662e6,1.663385e6,1.631622e6,1.608662e6,1.785778e6,1.756275e6,1.662613e6,1.662613e6,1.864132e6
3.0,3000.0,0.0,1.621855e6,1.62281e6,1.592262e6,1.621855e6,1.752497e6,1.729731e6,1.611753e6,1.611753e6,1.860609e6
3.0,3000.0,0.0,1.634892e6,1.569662e6,1.543646e6,1.634892e6,1.71202e6,1.706003e6,1.561175e6,1.561175e6,1.850946e6
4.0,3000.0,0.0,1.758402e6,1.829421e6,1.776851e6,1.758402e6,1.974814e6,1.945283e6,1.860617e6,1.860617e6,2.063075e6
4.0,3000.0,0.0,1.736308e6,1.795193e6,1.747596e6,1.736308e6,1.947948e6,1.919245e6,1.830066e6,1.830066e6,2.060153e6
4.0,3000.0,0.0,1.702572e6,1.74701e6,1.718851e6,1.702572e6,1.910494e6,1.884257e6,1.797845e6,1.797845e6,2.052141e6
2.0,3600.0,600.0,1.214297e6,1.221857e6,1.215004e6,1.214297e6,1.300237e6,1.290996e6,1.220444e6,1.222396e6,1.444986e6
2.0,3600.0,600.0,1.172426e6,1.176556e6,1.172071e6,1.172426e6,1.265229e6,1.276473e6,1.262284e6,1.176501e6,1.436087e6
2.0,3600.0,600.0,1.128548e6,1.130425e6,1.12889e6,1.128548e6,1.214685e6,1.262884e6,1.294593e6,1.130588e6,1.409479e6
3.0,3600.0,600.0,1.455833e6,1.479522e6,1.456749e6,1.455833e6,1.561491e6,1.548778e6,1.498157e6,1.507994e6,1.739662e6
3.0,3600.0,600.0,1.429128e6,1.444184e6,1.424195e6,1.429128e6,1.536927e6,1.526769e6,1.450428e6,1.456793e6,1.736659e6
3.0,3600.0,600.0,1.399445e6,1.405525e6,1.390126e6,1.399445e6,1.507358e6,1.494006e6,1.400655e6,1.404554e6,1.726476e6
4.0,3600.0,600.0,1.610492e6,1.64447e6,1.64447e6,1.610492e6,1.766873e6,1.740427e6,1.696539e6,1.719264e6,1.931396e6
4.0,3600.0,600.0,1.579456e6,1.614598e6,1.603522e6,1.579456e6,1.74403e6,1.723361e6,1.66915e6,1.670983e6,1.930795e6
4.0,3600.0,600.0,1.562026e6,1.580545e6,1.572719e6,1.562026e6,1.717053e6,1.702101e6,1.640354e6,1.621463e6,1.923966e6
2.0,4000.0,0.0,1.391073e6,1.403456e6,1.3931e6,1.391073e6,1.505236e6,1.475773e6,1.404309e6,1.404309e6,1.550488e6
2.0,4000.0,0.0,1.403217e6,1.351102e6,1.344851e6,1.403217e6,1.468267e6,1.446909e6,1.451875e6,1.451875e6,1.545943e6
2.0,4000.0,0.0,1.292889e6,1.297873e6,1.293019e6,1.292889e6,1.421556e6,1.412506e6,1.493965e6,1.493965e6,1.532348e6
3.0,4000.0,0.0,1.586039e6,1.650691e6,1.607278e6,1.586039e6,1.794638e6,1.745547e6,1.684973e6,1.684973e6,1.864881e6
3.0,4000.0,0.0,1.546538e6,1.605092e6,1.579347e6,1.546538e6,1.761298e6,1.718953e6,1.666175e6,1.666175e6,1.861469e6
3.0,4000.0,0.0,1.51386e6,1.575311e6,1.546144e6,1.51386e6,1.720575e6,1.692117e6,1.646421e6,1.646421e6,1.85157e6
4.0,4000.0,0.0,1.696702e6,1.760729e6,1.710781e6,1.696702e6,1.98361e6,1.94052e6,1.88314e6,1.88314e6,2.063923e6
4.0,4000.0,0.0,1.689084e6,1.740779e6,1.693153e6,1.689084e6,1.958298e6,1.916863e6,1.894608e6,1.894608e6,2.061061e6
4.0,4000.0,0.0,1.677029e6,1.717908e6,1.667261e6,1.677029e6,1.924671e6,1.876303e6,1.89557e6,1.89557e6,2.053095e6
2.0,4800.0,800.0,1.211254e6,1.236336e6,1.219906e6,1.211254e6,1.31172e6,1.290622e6,1.242601e6,1.24127e6,1.445052e6
2.0,4800.0,800.0,1.177429e6,1.19224e6,1.182276e6,1.177429e6,1.276618e6,1.269547e6,1.281671e6,1.194885e6,1.436263e6
2.0,4800.0,800.0,1.140417e6,1.143877e6,1.138918e6,1.140417e6,1.221959e6,1.250216e6,1.308575e6,1.145765e6,1.410243e6
3.0,4800.0,800.0,1.444488e6,1.458856e6,1.439431e6,1.444488e6,1.568179e6,1.558166e6,1.50927e6,1.529394e6,1.739893e6
3.0,4800.0,800.0,1.411575e6,1.429813e6,1.40751e6,1.411575e6,1.543378e6,1.529094e6,1.497651e6,1.480225e6,1.737633e6
3.0,4800.0,800.0,1.373478e6,1.402802e6,1.38339e6,1.373478e6,1.511605e6,1.490443e6,1.485859e6,1.428093e6,1.727974e6
4.0,4800.0,800.0,1.580542e6,1.595271e6,1.595271e6,1.580542e6,1.767901e6,1.732534e6,1.696584e6,1.74142e6,1.933333e6
4.0,4800.0,800.0,1.537582e6,1.571208e6,1.560058e6,1.537582e6,1.749419e6,1.707741e6,1.697579e6,1.695625e6,1.930818e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
